"PROVIDER_NUMBER","value_2011","value_2012","value_2013","value_2014","Y12_11","Y13_12","Y14_13","change","change2","min","max","year_change"
100110,5095,4891,4830,4601,0.959960745829244,0.973646868093753,0.96657601676448,0.966692283469342,0.966727876895826,0.966692283469342,0.966727876895826,0.966723106391984
100113,11176,11380,11742,11423,1.01825340014316,1.02500938417758,1.00731336121722,1.0076320534396,1.01685871517932,1.0076320534396,1.01685871517932,1.01018010370463
100117,2689,2506,2529,2706,0.931944960952027,0.969792929709963,1.00210292554016,1.00370369047365,0.967946938734051,0.967946938734051,1.00370369047365,0.989092696957694
100118,3037,3196,3342,1676,1.05235429700362,1.04901289505928,0.820244022427775,0.866510836581871,0.973870404830227,0.866510836581871,0.973870404830227,0.899095455752056
100121,1614,1299,1249,444,0.804832713754647,0.879689592657539,0.650368971423996,0.707275318076158,0.77829709261206,0.707275318076158,0.77829709261206,0.715514857973219
100122,3141,3001,2787,2626,0.955428207577205,0.941964457482077,0.9420535600446,0.942116811518017,0.946482075034627,0.942116811518017,0.946482075034627,0.946395425684862
100124,1678,1523,1446,1223,0.907628128724672,0.928299610505852,0.899935740984171,0.900950495280895,0.911954493404898,0.900950495280895,0.911954493404898,0.91056183524733
100125,1868,1531,1529,1312,0.819593147751606,0.904722324218897,0.888898802332138,0.89212132888242,0.871071424767547,0.871071424767547,0.89212132888242,0.882188641461426
100126,2409,2232,1822,2127,0.926525529265255,0.86967259791447,0.959349595192584,0.970077412073359,0.918515907457437,0.918515907457437,0.970077412073359,0.940264869722734
100127,7670,7697,7989,7622,1.00352020860495,1.02058346683505,0.997909583660781,0.998506300714806,1.0073377530336,0.998506300714806,1.0073377530336,1.00062895482625
100128,9537,9638,10015,9988,1.01059033238964,1.02475391338241,1.01552101961397,1.01567012516456,1.016955088462,1.01567012516456,1.016955088462,1.01688715403122
100130,459,535,502,456,1.16557734204793,1.04579248286232,0.997816586939591,1.00408721097394,1.06972880394995,1.00408721097394,1.06972880394995,1.0132538992803
100131,6903,6899,6626,6902,0.999420541793423,0.979730840177318,0.999951709484182,1.00050122647673,0.993034363818308,0.993034363818308,1.00050122647673,0.999687587407901
100132,1614,1648,1679,1734,1.02106567534077,1.01993755427578,1.02419312025719,1.02421131625275,1.02173211662458,1.02173211662458,1.02421131625275,1.02236033517494
100134,12,9,99,118,0.75,2.87228132326901,2.14239849090351,4.31397306397306,1.92155993805751,1.92155993805751,4.31397306397306,3.40971961915456
100135,5492,5674,5695,5822,1.03313911143481,1.01831373115652,1.01964084492632,1.01971348917577,1.02369789583922,1.01971348917577,1.02369789583922,1.01984887880608
100137,3797,3116,3108,2743,0.820647879905188,0.904732531405968,0.897280859221941,0.900213872790442,0.874220423511032,0.874220423511032,0.900213872790442,0.89604480580843
100140,1048,1013,1078,1028,0.966603053435115,1.01421198681463,0.993597775843095,0.994795569407808,0.991470938697612,0.991470938697612,0.994795569407808,0.992569411304543
100142,1516,1380,1352,1312,0.910290237467018,0.944362525979792,0.952967766681494,0.953471527859329,0.935873510042768,0.935873510042768,0.953471527859329,0.948364005965049
100150,1282,1491,1422,1373,1.16302652106084,1.05318771744392,1.02312219011299,1.0274301153076,1.07977880953925,1.0274301153076,1.07977880953925,1.03704556177301
100151,6543,6347,6427,5885,0.970044322176372,0.991095923435932,0.965287129485852,0.966105658888507,0.975475791699385,0.966105658888507,0.975475791699385,0.97098798506914
100154,2951,2760,2726,2923,0.935276177566926,0.961121563298566,0.99682717414023,0.998408131649199,0.964408305001907,0.964408305001907,0.998408131649199,0.99696503523257
100156,2624,2393,2440,2701,0.911966463414634,0.964301845264483,1.00968735615946,1.01285809833331,0.961985221612858,0.961985221612858,1.01285809833331,0.980039801957136
100157,11432,11593,11664,12693,1.01408327501749,1.01009599139213,1.03549344676164,1.03614260834384,1.01989090439042,1.01989090439042,1.03614260834384,1.02345530754678
100161,3434,3422,3330,3604,0.996505532906232,0.984740889026487,1.01623659630345,1.01730098417836,0.999161006078722,0.999161006078722,1.01730098417836,1.00202306508302
100166,3589,3736,3597,3466,1.04095848425745,1.00111389619607,0.988443159010157,0.989111226183844,1.01017184648789,0.989111226183844,1.01017184648789,1.00864104060959
100168,8442,8383,8846,9583,0.99301113480218,1.02364835676306,1.04316269285523,1.04385215050513,1.01994072814016,1.01994072814016,1.04385215050513,1.03311729718917
100173,6288,5953,5471,5142,0.946723918575064,0.932775414853279,0.935132562101393,0.935207026855624,0.938210631843245,0.935207026855624,0.938210631843245,0.937453633196121
100175,928,913,785,743,0.983836206896552,0.919731032646933,0.928567784985849,0.930045289979277,0.944045008176444,0.930045289979277,0.944045008176444,0.941439921175713
100176,4387,4669,4235,4411,1.06428082972419,0.982523372183204,1.00182025430148,1.00429524934808,1.01620815206962,1.00429524934808,1.01620815206962,1.01180888789946
100177,2434,2224,2483,2807,0.913722267871816,1.01001557949861,1.04867427124406,1.05355547204586,0.990804039538161,0.990804039538161,1.05355547204586,1.04019624077992
100179,7331,6749,6891,7021,0.920611103532942,0.969526122915002,0.985701122622877,0.986838814701653,0.958612783023607,0.958612783023607,0.986838814701653,0.973980604745445
100180,2321,1989,1824,1656,0.856958207669108,0.886492053137389,0.893569624774246,0.893965561694789,0.879006628526914,0.879006628526914,0.893965561694789,0.887795034713346
100181,2801,2474,2530,2849,0.88325598000714,0.950394044436363,1.00567992302005,1.01065944825821,0.946443315821186,0.946443315821186,1.01065944825821,0.999977476408801
100183,2239,2035,1882,2407,0.908887896382313,0.916817222061763,1.02441044727874,1.03755405864235,0.950038521907604,0.950038521907604,1.03755405864235,0.963512249610634
100187,4861,4540,4058,3727,0.933964204896112,0.913678090328508,0.915260227481407,0.915409843165196,0.920967507568676,0.915409843165196,0.920967507568676,0.917601665530449
100189,3355,3261,3170,3291,0.971982116244411,0.972038281277161,0.993600464655932,0.994082304267639,0.979206954059168,0.979206954059168,0.994082304267639,0.987749048116534
100191,4175,4332,4544,4604,1.03760479041916,1.04325607284738,1.03314103552527,1.033249050194,1.0380006329306,1.033249050194,1.0380006329306,1.03386539056185
100200,1527,1488,1418,1422,0.974459724950884,0.963648382778676,0.976532840618537,0.976745862889761,0.971546982782699,0.971546982782699,0.976745862889761,0.973092687285969
100204,11638,11436,11433,11562,0.982643065818869,0.99115351463265,0.997818467151093,0.997887954707006,0.990538349200871,0.990538349200871,0.997887954707006,0.99380578948898
100206,1874,1799,1484,1701,0.959978655282817,0.889881456976518,0.968229347886472,0.977035931370855,0.939363153381936,0.939363153381936,0.977035931370855,0.962376141580778
100209,3458,3561,3195,3520,1.02978600347021,0.961220305952832,1.00594111293696,1.00957577509181,0.998982474120001,0.998982474120001,1.00957577509181,1.00642392693239
100211,1340,1285,987,932,0.958955223880597,0.858234912002014,0.886006765188634,0.890441397222687,0.901065633690415,0.890441397222687,0.901065633690415,0.893302674582769
100213,6363,6393,6655,7063,1.00471475719,1.02268778388912,1.03540222601546,1.0356681231203,1.02093492236486,1.02093492236486,1.0356681231203,1.02753499287944
100217,2694,2465,2357,2798,0.914996288047513,0.935364742326663,1.01270597636096,1.01942838308157,0.954355668911713,0.954355668911713,1.01942838308157,0.969179060554414
100220,9406,9909,9629,9694,1.05347650435892,1.01178469612669,1.01010382032035,1.01065660192006,1.02512167360199,1.01065660192006,1.02512167360199,1.01111009349371
100223,4508,4272,4406,4229,0.947648624667258,0.988622050188493,0.978929146351647,0.979614391269824,0.971733273735799,0.971733273735799,0.979614391269824,0.977673688330874
100224,2827,2777,2487,2772,0.98231340643792,0.937939850831521,0.99347239882964,0.997493354974589,0.97124188536636,0.97124188536636,0.997493354974589,0.988736538748251
100226,6471,6513,5568,5592,1.00649049605934,0.927606778071481,0.952500592074255,0.955235471451792,0.962199288735026,0.955235471451792,0.962199288735026,0.959997937831858
100228,3442,3258,3466,3788,0.946542707728065,1.00348028894261,1.03244367521121,1.03442934578256,0.994155557293961,0.994155557293961,1.03442934578256,1.02649738851946
100230,1307,1303,1201,1180,0.996939556235654,0.958591800635096,0.966500626561774,0.967057745724356,0.974010661144175,0.967057745724356,0.974010661144175,0.969395124966115
100231,5637,5559,6034,6352,0.98616285258116,1.03461467821377,1.04060877757544,1.04143707813095,1.02046210279012,1.02046210279012,1.04143707813095,1.03856016828625
100232,2918,2705,2598,2476,0.927004797806717,0.943576094689869,0.946720506458418,0.946829740447698,0.939100466318335,0.939100466318335,0.946829740447698,0.944143986342618
100234,1146,1050,1051,1151,0.916230366492147,0.95765493098568,1.0014522239398,1.00411007534545,0.958445840472543,0.958445840472543,1.00411007534545,0.980631561910259
100236,6093,6471,5865,5887,1.06203840472674,0.981111619464047,0.988600788609039,0.990713628123771,1.01058360426661,0.990713628123771,1.01058360426661,1.00440396543049
100238,3667,3369,3299,3373,0.91873466048541,0.948496434771333,0.972527320326683,0.973462673785988,0.946586138527809,0.946586138527809,0.973462673785988,0.969090264525798
100239,1308,1099,1013,799,0.840214067278288,0.880036835481494,0.848489251460342,0.850235802722941,0.856246718073374,0.850235802722941,0.856246718073374,0.853096304430493
100240,41,20,22,17,0.48780487804878,0.73251987403323,0.745684338140146,0.786844050258684,0.655336363407385,0.655336363407385,0.786844050258684,0.720101279103589
100242,3766,3746,3726,4022,0.994689325544344,0.994675148522717,1.02216400524392,1.02293068594956,1.00384282643699,1.00384282643699,1.02293068594956,1.00645512936326
100243,5331,5465,5651,5844,1.02513599699869,1.0295757677264,1.03109933852294,1.03110800363624,1.02860370108268,1.02860370108268,1.03110800363624,1.02975020636408
100244,6207,5951,5970,6738,0.958756242951506,0.980722847212682,1.02773959139992,1.03019739991592,0.989072893854702,0.989072893854702,1.03019739991592,0.99792511309546
100246,5048,5238,5235,5437,1.03763866877971,1.01835375681023,1.02505380542302,1.02521745617796,1.02701541033766,1.02521745617796,1.02701541033766,1.026508532765
100248,6766,6377,6178,6191,0.942506650901567,0.955559985660599,0.970829438198419,0.97113499852226,0.956298691586862,0.956298691586862,0.97113499852226,0.970810057340031
100249,3452,3485,3572,3096,1.00955967555041,1.01723274453142,0.964369326309392,0.967088376311081,0.99705391546374,0.967088376311081,0.99705391546374,0.984762744177577
100252,1980,2251,2254,2165,1.13686868686869,1.06695071975412,1.03022219840497,1.03290535617052,1.07801386834259,1.03290535617052,1.07801386834259,1.06493346700566
100253,4317,4431,4326,3984,1.02640722724114,1.00104184782555,0.973596701148748,0.974551226437351,1.00034859207181,0.974551226437351,1.00034859207181,0.978840485309718
100254,3793,3542,3413,3763,0.933825467967308,0.948586026416297,0.997356582964319,0.999984814462707,0.959922692449308,0.959922692449308,0.999984814462707,0.993220786507618
100255,1345,1176,819,1169,0.874349442379182,0.780334500765859,0.954327434646663,0.999376147052727,0.869670459263901,0.869670459263901,0.999376147052727,0.881875506927127
100256,5666,5666,5190,4973,1,0.95707372573083,0.957445281110844,0.958059647049035,0.971506335613891,0.958059647049035,0.971506335613891,0.960022958035099
100258,8381,8557,7948,8759,1.0209998806825,0.973825200341881,1.01481348266662,1.01728944226587,1.00321285456367,1.00321285456367,1.01728944226587,1.01079454309676
100260,5238,5223,5563,5351,0.997136311569301,1.0305564432214,1.00713993976881,1.00804135508942,1.0116108981865,1.00804135508942,1.0116108981865,1.01121810778278
100264,6077,6266,6527,7178,1.03110087214086,1.03636368885323,1.05707241364225,1.05749792765178,1.04151232487878,1.04151232487878,1.05749792765178,1.04863800181414
100265,5986,5647,5539,6013,0.943367858336118,0.961938542791023,1.00150125329648,1.00327255755188,0.968935884807875,0.968935884807875,1.00327255755188,0.978401773507044
100266,1877,1993,1985,1961,1.06180074587107,1.02836697023299,1.01470026473565,1.01523200553274,1.03495599361324,1.01523200553274,1.03495599361324,1.02811395021358
100267,1876,1582,1810,1960,0.843283582089552,0.98225188384967,1.01470798766518,1.02342595854222,0.946747817868133,0.946747817868133,1.02342595854222,1.01745973070263
100268,2144,2052,2117,2061,0.957089552238806,0.993683408545151,0.986925575552864,0.987437812777697,0.979232845445607,0.979232845445607,0.987437812777697,0.983082690858513
100269,2194,2009,2319,2426,0.915679124886053,1.02809219638424,1.03407345811056,1.03870844247008,0.992614926460285,0.992614926460285,1.03870844247008,1.0253674103659
100271,2894,3040,2994,3080,1.05044920525225,1.01713039978794,1.02098038038998,1.02134724706711,1.02951999514339,1.02134724706711,1.02951999514339,1.02909315533029
100275,2209,2229,2381,2268,1.00905387052965,1.03820194883029,1.00882486535068,1.00992894468896,1.01869356157021,1.00992894468896,1.01869356157021,1.01120088069177
100276,1911,1852,1931,1904,0.969126111983255,1.00521924213151,0.998777504893718,0.999266768971177,0.991040953002826,0.991040953002826,0.999266768971177,0.996198410968385
100277,147,116,163,137,0.789115646258503,1.05301639940457,0.976789713570778,1.01159295253254,0.939640586411284,0.939640586411284,1.01159295253254,0.942993892161155
100281,3985,3852,3645,3793,0.966624843161857,0.95638906841735,0.983674709350521,0.984496697311447,0.968896206976576,0.968896206976576,0.984496697311447,0.980455199280004
100284,3111,2477,2563,2429,0.796207007393121,0.907662300537009,0.920822313350069,0.926214648192562,0.8748972070934,0.8748972070934,0.926214648192562,0.900509572824957
100285,1221,1143,1056,1049,0.936117936117936,0.929981109950554,0.950648443395943,0.951124554224948,0.938915829821478,0.938915829821478,0.951124554224948,0.946844916326684
100286,4049,4747,4686,3510,1.17238824401087,1.07578938261727,0.95349798565479,0.9695259051734,1.06722520409431,0.9695259051734,1.06722520409431,0.971278650948353
100287,3305,3355,3206,3631,1.01512859304085,0.984908821048488,1.0318540229002,1.03442706975664,1.01063047899651,1.01063047899651,1.03442706975664,1.01911743780364
100288,1611,1630,1541,1659,1.01179391682185,0.978033091208293,1.00983468139747,1.01125544776659,0.999887229809203,0.999887229809203,1.01125544776659,1.00955163190093
100289,3399,3126,3289,3245,0.919682259488085,0.983685691902182,0.984663513479832,0.986149215735385,0.9626771549567,0.9626771549567,0.986149215735385,0.975568680397635
100290,8145,8757,8467,8615,1.07513812154696,1.01957513509699,1.01887615324096,1.01983379476056,1.0378631366283,1.01983379476056,1.0378631366283,1.03262194044585
100291,1820,1793,1603,1516,0.985164835164835,0.938493063783228,0.940898127936955,0.941641315168521,0.954852008961673,0.941641315168521,0.954852008961673,0.945784850284422
100292,1634,1789,1876,1883,1.09485924112607,1.07149559736729,1.04841386547379,1.04907370141771,1.07158956798905,1.04907370141771,1.07158956798905,1.06131648539897
100296,2248,2153,2053,1982,0.957740213523132,0.955644404450739,0.958890717363572,0.958903286280611,0.957425111779147,0.957425111779147,0.958903286280611,0.95866940946025
